base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,wind.gust,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,rain.1h,snow.1h,main.sea_level,main.grnd_level,rain.3h,snow.3h,weather.id,weather.main,weather.description,weather.icon
stations,10000.0,1670426002.0,-18000.0,5128824.0,Niskayuna,200.0,-73.8143,42.7674,13.51,13.32,11.77,14.82,1020.0,92.0,5.14,160.0,7.72,100.0,1.0,3273.0,US,1670415138.0,1670448090.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426448.0,-25200.0,5308480.0,Peoria,200.0,-112.1106,33.6589,12.28,11.78,9.45,14.12,1014.0,85.0,1.54,70.0,,75.0,2.0,2038168.0,US,1670422808.0,1670458808.0,,,,,,,800,Clear,clear sky,01d
stations,4828.0,1670426202.0,-28800.0,5814616.0,Vancouver,200.0,-122.7482,45.6038,3.66,2.36,2.1,4.51,1022.0,92.0,1.54,160.0,,100.0,2.0,2038532.0,US,1670427473.0,1670459251.0,,,,,,,721,Haze,haze,50d
stations,10000.0,1670426002.0,-28800.0,5411046.0,Yucaipa,200.0,-116.9478,34.0495,-0.77,-0.77,-2.94,1.71,1022.0,89.0,0.45,98.0,0.45,40.0,2.0,2002058.0,US,1670424027.0,1670459912.0,,,,,,,804,Clouds,overcast clouds,04d
stations,8047.0,1670426448.0,-28800.0,5364066.0,La Puente,200.0,-117.9308,34.0275,8.07,8.07,5.32,10.98,1021.0,91.0,0.0,0.0,,0.0,2.0,2009710.0,US,1670424259.0,1670460151.0,,,,,,,804,Clouds,overcast clouds,04d
stations,73.0,1670426002.0,-18000.0,4190979.0,Dawsonville,200.0,-84.1145,34.4912,13.02,12.94,10.94,17.46,1026.0,98.0,0.25,214.0,1.41,100.0,2.0,2009946.0,US,1670416208.0,1670451966.0,,,,,,,500,Rain,light rain,10d
stations,10000.0,1670426448.0,-28800.0,5393287.0,Santa Rosa,200.0,-122.6746,38.4547,3.1,1.72,-0.34,8.04,1022.0,91.0,1.54,310.0,,40.0,1.0,5933.0,US,1670426095.0,1670460593.0,,,,,,,721,Haze,haze,50d
stations,8047.0,1670426448.0,-18000.0,4760232.0,Front Royal,200.0,-78.193,38.9233,9.34,9.34,7.32,13.23,1022.0,95.0,0.0,0.0,,100.0,1.0,4136.0,US,1670415492.0,1670449839.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426002.0,-28800.0,5402415.0,Thousand Palms,200.0,-116.459,33.8446,8.82,8.82,5.49,11.74,1020.0,66.0,0.0,0.0,,0.0,2.0,2035691.0,US,1670423879.0,1670459825.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426448.0,-28800.0,5379609.0,Orcutt,200.0,-120.4233,34.8872,3.93,2.06,1.45,6.29,1022.0,98.0,2.06,60.0,,0.0,1.0,5873.0,US,1670424986.0,1670460621.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426448.0,-28800.0,5392323.0,San Luis Obispo,200.0,-120.6509,35.279,3.89,3.89,1.74,6.34,1020.0,87.0,0.0,0.0,,0.0,2.0,2020326.0,US,1670425101.0,1670460616.0,,,,,,,501,Rain,moderate rain,10d
stations,8047.0,1670426448.0,-18000.0,5113412.0,Commack,200.0,-73.2918,40.8489,13.26,13.04,11.91,14.45,1021.0,92.0,3.6,200.0,,100.0,2.0,2011136.0,US,1670414653.0,1670448324.0,,,,,,,803,Clouds,broken clouds,04n
stations,9656.0,1670426447.0,-21600.0,4701458.0,Jollyville,200.0,-97.7725,30.4365,20.56,21.0,19.67,21.48,1021.0,89.0,4.12,190.0,,100.0,2.0,2005380.0,US,1670418911.0,1670455821.0,,,,,,,701,Mist,mist,50d
stations,8047.0,1670426448.0,-18000.0,4954611.0,Watertown,200.0,-71.2066,42.3666,12.1,11.82,10.27,13.58,1021.0,94.0,5.66,160.0,,100.0,2.0,2013673.0,US,1670414435.0,1670447541.0,,,,,,,804,Clouds,overcast clouds,04d
stations,1207.0,1670426448.0,-18000.0,4301702.0,Mount Vernon,200.0,-84.5123,38.0424,15.47,15.42,13.2,16.04,1019.0,90.0,0.0,0.0,,100.0,2.0,2003343.0,US,1670416862.0,1670451503.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426002.0,-28800.0,5322551.0,Agoura,200.0,-118.7467,34.1445,5.9,5.9,3.63,9.29,1021.0,91.0,1.19,22.0,1.34,0.0,2.0,2019766.0,US,1670424473.0,1670460330.0,,,1021.0,988.0,,,701,Mist,mist,50d
stations,10000.0,1670426202.0,-28800.0,5334519.0,Carson,200.0,-118.2826,33.8486,9.49,9.49,7.14,11.43,1022.0,89.0,0.0,0.0,,0.0,1.0,4361.0,US,1670424317.0,1670460262.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426002.0,-28800.0,5364195.0,Ladera Heights,200.0,-118.3916,33.9768,9.1,8.33,5.92,11.25,1022.0,88.0,1.79,74.0,3.13,40.0,2.0,2009902.0,US,1670424363.0,1670460269.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426002.0,-28800.0,5400075.0,Sunnyvale,200.0,-122.0132,37.376,5.42,3.8,2.63,9.59,1022.0,93.0,2.06,170.0,,0.0,2.0,2035564.0,US,1670425758.0,1670460613.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426448.0,-28800.0,5333180.0,Camarillo,200.0,-119.0813,34.207,7.66,5.34,5.84,9.63,1021.0,88.0,3.6,50.0,,40.0,1.0,3649.0,US,1670424562.0,1670460401.0,,,,,,,802,Clouds,scattered clouds,03d
stations,3219.0,1670426448.0,-18000.0,5099133.0,Hoboken,200.0,-74.0077,40.7413,13.83,13.72,12.19,14.9,1022.0,94.0,2.06,160.0,,100.0,2.0,2009754.0,US,1670414805.0,1670448516.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426002.0,-18000.0,4164138.0,Miami,200.0,-80.2311,25.7696,26.58,26.58,25.55,27.78,1025.0,68.0,5.14,60.0,,20.0,2.0,2009435.0,US,1670414096.0,1670452213.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426448.0,-28800.0,5393485.0,Saratoga,200.0,-122.0191,37.2892,5.06,3.38,2.16,7.84,1021.0,90.0,2.06,170.0,,20.0,2.0,2007510.0,US,1670425745.0,1670460628.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426002.0,-28800.0,5364329.0,Laguna Niguel,200.0,-117.7021,33.532,9.08,9.08,5.47,11.09,1019.0,89.0,0.89,5.0,2.24,1.0,2.0,2078847.0,US,1670424132.0,1670460169.0,,,,,,,502,Rain,heavy intensity rain,10d
stations,805.0,1670426448.0,-28800.0,5410382.0,Woodcrest,200.0,-117.3318,33.8868,6.09,4.14,3.56,8.22,1022.0,93.0,2.57,140.0,,100.0,2.0,2077285.0,US,1670424095.0,1670460028.0,,,,,,,701,Mist,mist,50d
stations,8047.0,1670426002.0,-18000.0,4348599.0,Bethesda,200.0,-77.0957,38.9846,11.02,10.61,9.88,11.99,1021.0,93.0,3.09,200.0,,100.0,2.0,2003215.0,US,1670415239.0,1670449565.0,,,,,,,721,Haze,haze,50d
stations,10000.0,1670426002.0,-28800.0,5345063.0,East Richmond Heights,200.0,-122.3224,37.9515,6.72,6.72,2.46,10.26,1014.0,91.0,0.45,69.0,0.45,0.0,2.0,2009892.0,US,1670425926.0,1670460593.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426202.0,-18000.0,4478334.0,Matthews,200.0,-80.7145,35.1415,12.55,12.37,10.99,14.39,1024.0,96.0,2.24,252.0,2.24,100.0,2.0,2006413.0,US,1670415490.0,1670451052.0,,,,,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426201.0,-28800.0,5786882.0,Bellevue,200.0,-122.1478,47.6295,3.67,0.84,1.33,5.75,1020.0,93.0,3.09,140.0,,100.0,2.0,2016501.0,US,1670427789.0,1670458646.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426448.0,-28800.0,5366549.0,Linda Vista (historical),200.0,-117.2121,32.8701,9.11,7.39,6.01,11.3,1021.0,87.0,3.09,80.0,,75.0,2.0,2005841.0,US,1670423918.0,1670460147.0,,,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,1670426448.0,-18000.0,4071262.0,Ladonia,200.0,-85.0968,32.4708,20.7,21.12,19.98,21.04,1026.0,88.0,3.09,160.0,,100.0,1.0,3711.0,US,1670416149.0,1670452496.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426202.0,-28800.0,5333944.0,Canyon Country,200.0,-118.4767,34.3974,4.29,4.29,1.8,8.16,1019.0,89.0,0.64,42.0,0.89,0.0,2.0,2016726.0,US,1670424445.0,1670460227.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426448.0,-28800.0,5804676.0,Newcastle,200.0,-122.1606,47.5439,3.57,0.72,1.11,5.66,1021.0,92.0,3.09,140.0,,100.0,2.0,2006402.0,US,1670427772.0,1670458670.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426202.0,-28800.0,5376200.0,National City,200.0,-117.0869,32.6983,9.46,7.53,7.23,11.41,1021.0,87.0,3.6,150.0,,40.0,2.0,2019527.0,US,1670423864.0,1670460142.0,,,,,,,801,Clouds,few clouds,02d
stations,6010.0,1670426202.0,-28800.0,5813459.0,Three Lakes,200.0,-122.0102,47.9431,2.57,2.57,0.84,5.68,1021.0,91.0,0.89,154.0,1.79,100.0,2.0,2019122.0,US,1670427831.0,1670458538.0,,,,,,,701,Mist,mist,50d
stations,8047.0,1670426002.0,-28800.0,5355782.0,Hawaiian Gardens,200.0,-118.0784,33.8413,8.77,8.77,6.11,11.3,1022.0,88.0,0.0,0.0,,0.0,1.0,4699.0,US,1670424267.0,1670460214.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426448.0,-36000.0,5850059.0,Lanai City,200.0,-156.9872,20.9295,22.56,23.33,21.59,24.91,1018.0,94.0,2.06,60.0,,75.0,1.0,7875.0,US,1670431951.0,1670471212.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426448.0,-28800.0,5352214.0,Gilroy,200.0,-121.56,36.9964,4.11,4.11,2.87,8.07,1022.0,92.0,0.0,0.0,,40.0,2.0,2009405.0,US,1670425588.0,1670460565.0,,,,,,,800,Clear,clear sky,01d
stations,402.0,1670426448.0,-28800.0,5367440.0,Livermore,200.0,-121.7147,37.704,3.44,3.44,0.97,7.58,1022.0,94.0,0.0,0.0,,100.0,1.0,4774.0,US,1670425740.0,1670460487.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426202.0,-18000.0,4224681.0,Stockbridge,200.0,-84.1374,33.5432,16.94,17.25,14.01,19.99,1026.0,98.0,2.9,231.0,6.54,83.0,2.0,2029777.0,US,1670416073.0,1670452111.0,,,1026.0,997.0,,,701,Mist,mist,50d
stations,4828.0,1670426448.0,-18000.0,4228518.0,Vinings,200.0,-84.4644,33.8648,16.16,16.29,13.39,18.76,1026.0,94.0,1.54,200.0,,100.0,2.0,2026003.0,US,1670416199.0,1670452143.0,,,,,,,721,Haze,haze,50n
stations,8047.0,1670426448.0,-18000.0,5122638.0,Jericho,200.0,-73.5192,40.8017,13.11,12.8,11.86,14.64,1022.0,89.0,3.6,200.0,,100.0,2.0,2005400.0,US,1670414699.0,1670448388.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426001.0,-18000.0,4166638.0,Oakland Park,200.0,-80.1163,26.1639,26.67,27.92,25.02,27.78,1025.0,64.0,5.14,80.0,,40.0,2.0,2013384.0,US,1670414117.0,1670452137.0,,,,,,,804,Clouds,overcast clouds,04n
stations,2012.0,1670426002.0,-18000.0,5084633.0,Claremont,200.0,-72.3608,43.3511,8.81,8.81,6.86,10.67,1021.0,96.0,0.89,160.0,2.24,100.0,2.0,2008424.0,US,1670414904.0,1670447627.0,,,,,,,701,Mist,mist,50d
stations,2414.0,1670426448.0,-18000.0,5143129.0,Walmore,200.0,-78.9784,43.0999,6.2,4.71,4.38,7.89,1020.0,96.0,2.06,350.0,,100.0,1.0,4482.0,US,1670416443.0,1670449264.0,,,,,,,300,Drizzle,light intensity drizzle,09d
stations,2414.0,1670426202.0,-18000.0,5138918.0,South Lockport,200.0,-78.71,43.1337,6.17,5.23,4.95,7.83,1021.0,96.0,1.54,330.0,,100.0,2.0,2005062.0,US,1670416386.0,1670449193.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426202.0,-28800.0,5334619.0,Casa Conejo,200.0,-118.9866,34.2047,7.39,6.63,5.73,9.34,1021.0,89.0,1.54,30.0,,40.0,2.0,2005205.0,US,1670424539.0,1670460378.0,,,,,,,804,Clouds,overcast clouds,04d
stations,341.0,1670426448.0,-18000.0,4366647.0,Reisterstown,200.0,-76.8259,39.4597,10.43,10.04,9.2,11.53,1023.0,96.0,1.63,214.0,4.32,100.0,2.0,2005366.0,US,1670415256.0,1670449419.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426002.0,-25200.0,5308655.0,Phoenix,200.0,-112.0745,33.48,12.42,11.96,9.67,14.64,1017.0,86.0,2.06,120.0,,75.0,2.0,2034302.0,US,1670422773.0,1670458826.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426202.0,-28800.0,5353775.0,Grass Valley,200.0,-121.0596,39.2094,0.3,-2.18,-3.82,3.04,1018.0,79.0,2.06,130.0,,0.0,2.0,2012110.0,US,1670425835.0,1670460078.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426448.0,-28800.0,5395244.0,Sherman Oaks,200.0,-118.4261,34.1714,7.18,7.18,4.36,10.05,1008.0,87.0,0.0,0.0,,0.0,2.0,2012608.0,US,1670424400.0,1670460249.0,,,,,,,800,Clear,clear sky,01d
stations,3219.0,1670426202.0,-21600.0,4687588.0,Eagle Mountain,200.0,-97.4587,32.8932,15.12,15.22,12.29,18.04,1020.0,97.0,2.06,10.0,,100.0,2.0,2007210.0,US,1670419178.0,1670455403.0,0.15,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426002.0,-28800.0,5512862.0,Sparks,200.0,-119.7348,39.523,-6.13,-8.82,-10.27,-3.24,1020.0,86.0,1.54,280.0,,0.0,1.0,5689.0,US,1670425571.0,1670459706.0,,,,,,,803,Clouds,broken clouds,04d
stations,10000.0,1670426448.0,-28800.0,5381574.0,Paularino,200.0,-117.8582,33.7092,9.25,9.25,6.09,11.33,1021.0,86.0,0.0,0.0,,75.0,1.0,5876.0,US,1670424195.0,1670460180.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426445.0,-28800.0,5367767.0,Lomita,200.0,-118.3317,33.8113,9.04,7.88,6.04,11.23,1021.0,90.0,2.24,57.0,,40.0,1.0,6037.0,US,1670424324.0,1670460279.0,,,,,,,800,Clear,clear sky,01d
stations,6437.0,1670426201.0,-18000.0,4790534.0,Tysons Corner,200.0,-77.2311,38.9155,10.58,10.1,9.31,11.65,1021.0,92.0,4.12,180.0,,100.0,2.0,2011386.0,US,1670415260.0,1670449609.0,,,,,,,701,Mist,mist,50d
stations,8047.0,1670426448.0,-18000.0,4845926.0,Windsor Locks,200.0,-72.6062,41.9135,13.9,13.88,12.94,14.91,1022.0,97.0,3.6,180.0,,100.0,1.0,3411.0,US,1670414685.0,1670447963.0,,,,,,,800,Clear,clear sky,01d
stations,402.0,1670426448.0,-28800.0,5367440.0,Livermore,200.0,-121.7049,37.6975,3.36,3.36,0.88,7.49,1022.0,94.0,0.0,0.0,,100.0,1.0,4774.0,US,1670425736.0,1670460486.0,,,,,,,804,Clouds,overcast clouds,04d
stations,2414.0,1670426448.0,-18000.0,7200023.0,Suffolk Pines,200.0,-72.6464,40.8297,13.58,13.53,12.71,14.48,1023.0,97.0,5.14,180.0,,100.0,2.0,2039285.0,US,1670414494.0,1670448173.0,0.86,,,,,,801,Clouds,few clouds,02d
stations,160.0,1670426002.0,-18000.0,5118626.0,Glen Cove,200.0,-73.6388,40.8587,13.3,13.04,12.09,14.88,1021.0,90.0,1.34,227.0,3.58,100.0,2.0,2001877.0,US,1670414738.0,1670448406.0,,,,,,,804,Clouds,overcast clouds,04n
stations,3219.0,1670426448.0,-18000.0,5101879.0,North Bergen,200.0,-74.0174,40.8053,13.58,13.4,11.89,14.55,1023.0,92.0,2.06,160.0,,100.0,2.0,2003558.0,US,1670414819.0,1670448506.0,,,,,,,804,Clouds,overcast clouds,04n
stations,10000.0,1670426002.0,-18000.0,4142347.0,Duross Heights,200.0,-75.6158,39.6714,12.27,11.95,11.29,13.49,1022.0,92.0,1.79,1.0,3.58,100.0,1.0,4520.0,US,1670415002.0,1670449091.0,,,,,,,801,Clouds,few clouds,02d
stations,10000.0,1670426448.0,-18000.0,4165580.0,Naranja,200.0,-80.4058,25.5224,26.38,26.38,25.0,27.79,1024.0,72.0,3.6,70.0,,75.0,1.0,4431.0,US,1670414108.0,1670452286.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426202.0,-18000.0,4158844.0,Holden Heights,200.0,-81.4242,28.5076,23.02,23.52,21.04,24.86,1026.0,82.0,3.09,40.0,,40.0,1.0,5234.0,US,1670414729.0,1670452153.0,,,,,,,800,Clear,clear sky,01d
stations,8047.0,1670426448.0,-18000.0,4785576.0,Short Pump,200.0,-77.563,37.6438,13.4,13.15,12.09,14.19,1023.0,90.0,2.68,196.0,2.68,100.0,2.0,2002433.0,US,1670415127.0,1670449901.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426202.0,-21600.0,4880981.0,Waukee,200.0,-93.8524,41.6107,-2.1,-2.1,-5.07,-0.77,1024.0,74.0,0.0,0.0,,20.0,2.0,2035074.0,US,1670419731.0,1670453119.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426448.0,-28800.0,5794416.0,Fircrest,200.0,-122.49,47.2274,3.17,1.8,1.22,5.56,1020.0,93.0,1.54,200.0,,100.0,2.0,39016.0,US,1670427777.0,1670458823.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426448.0,-18000.0,4360551.0,Leonardtown,200.0,-76.6361,38.2951,12.91,12.79,10.96,14.87,1022.0,97.0,3.6,230.0,,100.0,2.0,2032016.0,US,1670415012.0,1670449571.0,0.18,,,,,,701,Mist,mist,50d
stations,10000.0,1670426002.0,-21600.0,4053050.0,Calera,200.0,-86.7262,33.1638,20.19,20.67,19.06,21.19,1026.0,92.0,1.34,244.0,,100.0,1.0,3942.0,US,1670416640.0,1670452788.0,,,,,,,701,Mist,mist,50d
stations,8047.0,1670426202.0,-28800.0,5331575.0,Buena Park,200.0,-117.9838,33.8465,8.62,8.62,6.0,11.19,1021.0,91.0,0.0,0.0,,0.0,1.0,4154.0,US,1670424245.0,1670460190.0,,,,,,,800,Clear,clear sky,01d
stations,2012.0,1670426002.0,-18000.0,4231786.0,Woodland Hills Mobile Home Park,200.0,-84.4514,33.6137,16.77,16.9,13.15,18.9,1022.0,92.0,3.09,210.0,,100.0,1.0,3335.0,US,1670416159.0,1670452176.0,,,,,,,701,Mist,mist,50d
stations,2816.0,1670426202.0,-18000.0,4973463.0,North Berwick,200.0,-70.6984,43.2779,9.81,8.92,8.97,10.75,1025.0,84.0,2.06,160.0,,100.0,1.0,5813.0,US,1670414490.0,1670447242.0,,,,,,,803,Clouds,broken clouds,04d
stations,4828.0,1670426448.0,-18000.0,5091383.0,Portsmouth,200.0,-70.7735,43.0739,10.46,10.02,9.93,11.26,1023.0,94.0,5.66,150.0,9.26,100.0,2.0,2004857.0,US,1670414468.0,1670447300.0,,,,,,,804,Clouds,overcast clouds,04d
stations,6437.0,1670426202.0,-18000.0,4749854.0,Bull Run,200.0,-77.537,38.7591,10.54,9.92,9.48,11.78,1022.0,87.0,1.79,229.0,3.13,100.0,2.0,2039005.0,US,1670415307.0,1670449709.0,,,,,,,701,Mist,mist,50n
stations,10000.0,1670426202.0,-28800.0,5345679.0,El Dorado Hills,200.0,-121.0787,38.675,2.86,1.58,-0.54,6.05,1021.0,87.0,1.45,96.0,1.44,0.0,2.0,2001813.0,US,1670425749.0,1670460173.0,,,,,,,601,Snow,snow,13n
stations,10000.0,1670426448.0,-18000.0,4750107.0,Burtons,200.0,-76.1923,36.82,18.83,19.07,17.27,19.47,1024.0,88.0,5.14,210.0,,100.0,2.0,2006392.0,US,1670414665.0,1670449705.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426448.0,-18000.0,4178397.0,Williamsburg,200.0,-81.4175,28.4291,23.26,23.7,21.06,24.97,1026.0,79.0,3.09,40.0,,40.0,1.0,4852.0,US,1670414717.0,1670452161.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426448.0,-18000.0,4173600.0,Southchase,200.0,-81.4009,28.4087,23.39,23.82,21.15,24.96,1026.0,78.0,3.09,40.0,,40.0,1.0,4852.0,US,1670414711.0,1670452160.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426448.0,-18000.0,4156959.0,Goldenrod,200.0,-81.2435,28.5963,23.39,23.85,21.66,25.01,1026.0,79.0,3.09,40.0,,40.0,2.0,2042404.0,US,1670414697.0,1670452098.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426448.0,-21600.0,4625282.0,Goodlettsville,200.0,-86.7517,36.2775,18.34,18.68,15.58,19.84,1022.0,94.0,1.54,220.0,,100.0,2.0,2005112.0,US,1670417115.0,1670452325.0,1.42,,,,,,500,Rain,light rain,10d
stations,10000.0,1670426448.0,-25200.0,5579170.0,Lochbuie,200.0,-104.6194,39.9961,-1.63,-5.98,-2.72,2.22,1020.0,65.0,3.6,240.0,,20.0,2.0,2013009.0,US,1670422024.0,1670455995.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426202.0,-28800.0,5342441.0,Del Rey Oaks,200.0,-121.8394,36.592,5.27,3.16,2.97,6.89,1022.0,87.0,2.57,110.0,,0.0,1.0,4980.0,US,1670425590.0,1670460697.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426448.0,-28800.0,5360160.0,Jackson,200.0,-120.7654,38.3523,3.2,3.2,-0.36,5.37,1021.0,81.0,0.0,0.0,,0.0,1.0,4565.0,US,1670425619.0,1670460152.0,,,,,,,800,Clear,clear sky,01d
stations,1609.0,1670426448.0,-18000.0,4212888.0,Norcross,200.0,-84.2261,33.9611,14.83,14.82,12.45,17.97,1026.0,94.0,1.54,210.0,,100.0,2.0,76091.0,US,1670416156.0,1670452071.0,,,,,,,500,Rain,light rain,10d
stations,10000.0,1670426448.0,-25200.0,5435477.0,Pueblo West,200.0,-104.7998,38.3063,4.17,3.17,0.62,8.21,1019.0,60.0,1.38,287.0,1.47,0.0,2.0,2072673.0,US,1670421777.0,1670456328.0,,,1019.0,847.0,,,701,Mist,mist,50d
stations,10000.0,1670426448.0,-28800.0,5325011.0,Ashland,200.0,-122.123,37.7166,5.99,3.63,2.15,9.11,1022.0,90.0,3.09,50.0,,0.0,2.0,2004596.0,US,1670425840.0,1670460583.0,,,,,,,741,Fog,fog,50d
stations,10000.0,1670426445.0,-21600.0,4684330.0,Cross Mountain,200.0,-98.6263,29.6553,19.79,20.23,18.99,21.02,1022.0,92.0,1.34,341.0,,100.0,2.0,2008723.0,US,1670419011.0,1670456131.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426448.0,-28800.0,5368335.0,Los Altos,200.0,-122.1233,37.41,5.72,4.15,2.65,9.97,1021.0,94.0,2.06,170.0,,0.0,1.0,5310.0,US,1670425790.0,1670460633.0,,,,,,,701,Mist,mist,50d
stations,9656.0,1670426448.0,-21600.0,4676571.0,Brookshire,200.0,-95.9314,29.7799,22.78,23.54,21.57,23.89,1024.0,93.0,2.57,200.0,,75.0,1.0,6039.0,US,1670418380.0,1670455467.0,,,,,,,701,Mist,mist,50d
stations,6437.0,1670426448.0,-28800.0,5800475.0,Langley,200.0,-122.4063,48.0401,4.27,0.46,1.46,6.74,1020.0,94.0,4.92,164.0,7.15,100.0,2.0,2004068.0,US,1670427950.0,1670458610.0,,,,,,,802,Clouds,scattered clouds,03d
stations,9656.0,1670426448.0,-21600.0,4671654.0,Austin,200.0,-97.6939,30.3214,21.09,21.63,20.32,22.03,1021.0,91.0,6.17,160.0,,100.0,2.0,2023691.0,US,1670418876.0,1670455817.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426202.0,-28800.0,5339460.0,Copper Cove Village,200.0,-120.547,37.8923,1.96,1.96,0.19,5.92,1021.0,95.0,0.0,0.0,,0.0,2.0,2002457.0,US,1670425490.0,1670460176.0,,,,,,,601,Snow,snow,13n
stations,10000.0,1670426448.0,-18000.0,4151455.0,Coconut Creek,200.0,-80.1466,26.2623,26.67,27.99,24.45,27.78,1025.0,65.0,5.14,80.0,,0.0,1.0,5373.0,US,1670414137.0,1670452132.0,,,,,,,701,Mist,mist,50n
stations,4023.0,1670426202.0,-21600.0,4671240.0,Arlington,200.0,-97.1552,32.7633,16.18,16.23,13.28,20.55,1020.0,91.0,3.09,110.0,,75.0,2.0,2041322.0,US,1670419087.0,1670455349.0,,,,,,,800,Clear,clear sky,01d
stations,10000.0,1670426448.0,-18000.0,6331910.0,Grant-Valkaria,200.0,-80.666,27.9649,24.72,25.21,22.77,26.99,1026.0,75.0,3.6,20.0,,0.0,2.0,2002777.0,US,1670414477.0,1670452041.0,,,,,,,701,Mist,mist,50d
stations,2414.0,1670426202.0,-28800.0,5338122.0,Clovis,200.0,-119.7532,36.8715,6.67,5.8,5.75,7.65,1022.0,95.0,1.54,40.0,,100.0,2.0,2002294.0,US,1670425134.0,1670460151.0,,,,,,,701,Mist,mist,50n
stations,10000.0,1670426448.0,-18000.0,4467485.0,Fuquay-Varina,200.0,-78.7608,35.5771,16.04,16.08,13.73,17.68,1026.0,91.0,0.89,247.0,1.79,81.0,2.0,2013281.0,US,1670415087.0,1670450516.0,,,,,,,804,Clouds,overcast clouds,04d
stations,402.0,1670426002.0,-18000.0,4354163.0,Eldersburg,200.0,-76.9244,39.3964,10.73,10.26,9.45,11.56,1022.0,92.0,1.34,180.0,2.68,100.0,2.0,2013483.0,US,1670415268.0,1670449453.0,,,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,1670426448.0,-25200.0,5295985.0,Glendale,200.0,-112.1145,33.5542,12.47,12.02,9.77,14.43,1014.0,86.0,2.06,120.0,,75.0,2.0,2010831.0,US,1670422793.0,1670458825.0,,,,,,,802,Clouds,scattered clouds,03d
stations,2414.0,1670426202.0,-18000.0,4201047.0,Holly Springs,200.0,-84.5474,34.1648,14.9,14.98,12.98,17.65,1025.0,97.0,2.06,220.0,,100.0,2.0,2010389.0,US,1670416263.0,1670452118.0,,,,,,,701,Mist,mist,50d
stations,10000.0,1670426448.0,-28800.0,5408522.0,"Westwood, Los Angeles",200.0,-118.4385,34.0338,8.63,8.63,5.35,11.04,1021.0,88.0,0.0,0.0,,40.0,1.0,5872.0,US,1670424382.0,1670460272.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426448.0,-28800.0,5395244.0,Sherman Oaks,200.0,-118.5282,34.2116,6.6,6.6,3.64,9.9,1020.0,89.0,0.45,317.0,1.34,0.0,1.0,6183.0,US,1670424430.0,1670460267.0,,,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,1670426448.0,-18000.0,4172602.0,Shady Hills,200.0,-82.5674,28.4086,23.69,23.99,21.64,25.04,1027.0,72.0,1.54,20.0,,0.0,2.0,2036306.0,US,1670414991.0,1670452440.0,,,,,,,601,Snow,snow,13d
